student_id,target_career,activity_name,category,status
543,Frontend Dev,Flask,Backend Dev,On Track
543,Frontend Dev,React,Frontend Dev,On Track
543,Frontend Dev,HTML,Frontend Dev,On Track
543,Frontend Dev,TypeScript,Frontend Dev,On Track
543,Frontend Dev,React,Frontend Dev,On Track
544,Data Scientist,PostgreSQL,Backend Dev,On Track
544,Data Scientist,Next.js,Frontend Dev,On Track
544,Data Scientist,Python,Data Scientist,On Track
544,Data Scientist,Figma,Frontend Dev,On Track
544,Data Scientist,Tableau,Data Scientist,On Track
544,Data Scientist,Redis,Backend Dev,On Track
544,Data Scientist,PowerBI,Data Scientist,On Track
544,Data Scientist,Scikit-Learn,Data Scientist,On Track
544,Data Scientist,Keras,Data Scientist,On Track
545,Backend Dev,Docker,Backend Dev,On Track
545,Backend Dev,Flask,Backend Dev,On Track
545,Backend Dev,Docker,Backend Dev,On Track
545,Backend Dev,PowerBI,Data Scientist,On Track
545,Backend Dev,Flask,Backend Dev,On Track
545,Backend Dev,Go,Backend Dev,On Track
545,Backend Dev,CSS,Frontend Dev,On Track
545,Backend Dev,System Design,Backend Dev,On Track
546,Data Scientist,Tableau,Data Scientist,On Track
546,Data Scientist,Statistics,Data Scientist,On Track
546,Data Scientist,FastAPI,Backend Dev,On Track
546,Data Scientist,Go,Backend Dev,On Track
546,Data Scientist,Statistics,Data Scientist,On Track
546,Data Scientist,HTML,Frontend Dev,On Track
546,Data Scientist,Statistics,Data Scientist,On Track
546,Data Scientist,SQL,Data Scientist,On Track
546,Data Scientist,Scikit-Learn,Data Scientist,On Track
547,Frontend Dev,Flask,Backend Dev,On Track
547,Frontend Dev,CSS,Frontend Dev,On Track
547,Frontend Dev,React,Frontend Dev,On Track
547,Frontend Dev,Redux,Frontend Dev,On Track
547,Frontend Dev,Docker,Backend Dev,On Track
547,Frontend Dev,Next.js,Frontend Dev,On Track
547,Frontend Dev,System Design,Backend Dev,On Track
547,Frontend Dev,HTML,Frontend Dev,On Track
547,Frontend Dev,Tableau,Data Scientist,On Track
547,Frontend Dev,Redux,Frontend Dev,On Track
548,Frontend Dev,FastAPI,Backend Dev,On Track
548,Frontend Dev,Kafka,Backend Dev,On Track
548,Frontend Dev,PowerBI,Data Scientist,On Track
548,Frontend Dev,Tailwind,Frontend Dev,On Track
548,Frontend Dev,Python,Data Scientist,On Track
548,Frontend Dev,HTML,Frontend Dev,On Track
548,Frontend Dev,SQL,Data Scientist,On Track
548,Frontend Dev,Redux,Frontend Dev,On Track
548,Frontend Dev,Tailwind,Frontend Dev,On Track
548,Frontend Dev,HTML,Frontend Dev,On Track
549,Backend Dev,Redis,Backend Dev,On Track
549,Backend Dev,Flask,Backend Dev,On Track
549,Backend Dev,Redis,Backend Dev,On Track
549,Backend Dev,Kafka,Backend Dev,On Track
549,Backend Dev,Tailwind,Frontend Dev,On Track
550,Data Scientist,Pandas,Data Scientist,On Track
550,Data Scientist,HTML,Frontend Dev,On Track
550,Data Scientist,Tableau,Data Scientist,On Track
550,Data Scientist,TypeScript,Frontend Dev,On Track
550,Data Scientist,Keras,Data Scientist,On Track
550,Data Scientist,Redis,Backend Dev,On Track
550,Data Scientist,CSS,Frontend Dev,On Track
550,Data Scientist,Redis,Backend Dev,On Track
550,Data Scientist,Next.js,Frontend Dev,On Track
551,Backend Dev,Docker,Backend Dev,On Track
551,Backend Dev,PostgreSQL,Backend Dev,On Track
551,Backend Dev,Redux,Frontend Dev,On Track
551,Backend Dev,Docker,Backend Dev,On Track
551,Backend Dev,PostgreSQL,Backend Dev,On Track
551,Backend Dev,Flask,Backend Dev,On Track
551,Backend Dev,Redis,Backend Dev,On Track
551,Backend Dev,CSS,Frontend Dev,On Track
551,Backend Dev,Docker,Backend Dev,On Track
551,Backend Dev,Redis,Backend Dev,On Track
552,Frontend Dev,Tailwind,Frontend Dev,On Track
552,Frontend Dev,Docker,Backend Dev,On Track
552,Frontend Dev,React,Frontend Dev,On Track
552,Frontend Dev,Figma,Frontend Dev,On Track
552,Frontend Dev,TypeScript,Frontend Dev,On Track
552,Frontend Dev,Redux,Frontend Dev,On Track
552,Frontend Dev,HTML,Frontend Dev,On Track
552,Frontend Dev,Figma,Frontend Dev,On Track
552,Frontend Dev,JavaScript,Frontend Dev,On Track
552,Frontend Dev,JavaScript,Frontend Dev,On Track
553,Data Scientist,Next.js,Frontend Dev,Drifting
553,Data Scientist,HTML,Frontend Dev,Drifting
553,Data Scientist,Docker,Backend Dev,Drifting
553,Data Scientist,Go,Backend Dev,Drifting
553,Data Scientist,HTML,Frontend Dev,Drifting
553,Data Scientist,SQL,Data Scientist,Drifting
554,Backend Dev,Flask,Backend Dev,On Track
554,Backend Dev,Redis,Backend Dev,On Track
554,Backend Dev,Next.js,Frontend Dev,On Track
554,Backend Dev,Redis,Backend Dev,On Track
554,Backend Dev,Pandas,Data Scientist,On Track
554,Backend Dev,Microservices,Backend Dev,On Track
555,Data Scientist,CSS,Frontend Dev,Drifting
555,Data Scientist,Flask,Backend Dev,Drifting
555,Data Scientist,System Design,Backend Dev,Drifting
555,Data Scientist,React,Frontend Dev,Drifting
555,Data Scientist,Next.js,Frontend Dev,Drifting
555,Data Scientist,Redis,Backend Dev,Drifting
555,Data Scientist,Kafka,Backend Dev,Drifting
556,Data Scientist,Redux,Frontend Dev,On Track
556,Data Scientist,Statistics,Data Scientist,On Track
556,Data Scientist,SQL,Data Scientist,On Track
556,Data Scientist,SQL,Data Scientist,On Track
556,Data Scientist,Tableau,Data Scientist,On Track
556,Data Scientist,Pandas,Data Scientist,On Track
556,Data Scientist,PowerBI,Data Scientist,On Track
556,Data Scientist,Keras,Data Scientist,On Track
557,Frontend Dev,Docker,Backend Dev,Drifting
557,Frontend Dev,TensorFlow,Data Scientist,Drifting
557,Frontend Dev,PowerBI,Data Scientist,Drifting
557,Frontend Dev,JavaScript,Frontend Dev,Drifting
557,Frontend Dev,Tableau,Data Scientist,Drifting
557,Frontend Dev,TensorFlow,Data Scientist,Drifting
557,Frontend Dev,PowerBI,Data Scientist,Drifting
557,Frontend Dev,Flask,Backend Dev,Drifting
557,Frontend Dev,Statistics,Data Scientist,Drifting
557,Frontend Dev,Python,Data Scientist,Drifting
558,Data Scientist,Figma,Frontend Dev,Drifting
558,Data Scientist,HTML,Frontend Dev,Drifting
558,Data Scientist,Redux,Frontend Dev,Drifting
558,Data Scientist,Microservices,Backend Dev,Drifting
558,Data Scientist,Flask,Backend Dev,Drifting
558,Data Scientist,Tailwind,Frontend Dev,Drifting
558,Data Scientist,React,Frontend Dev,Drifting
558,Data Scientist,Microservices,Backend Dev,Drifting
558,Data Scientist,Keras,Data Scientist,Drifting
559,Frontend Dev,Microservices,Backend Dev,Drifting
559,Frontend Dev,Keras,Data Scientist,Drifting
559,Frontend Dev,Pandas,Data Scientist,Drifting
559,Frontend Dev,JavaScript,Frontend Dev,Drifting
559,Frontend Dev,Microservices,Backend Dev,Drifting
559,Frontend Dev,Redux,Frontend Dev,Drifting
559,Frontend Dev,Tableau,Data Scientist,Drifting
559,Frontend Dev,Flask,Backend Dev,Drifting
560,Frontend Dev,Kafka,Backend Dev,Drifting
560,Frontend Dev,Statistics,Data Scientist,Drifting
560,Frontend Dev,Next.js,Frontend Dev,Drifting
560,Frontend Dev,SQL,Data Scientist,Drifting
560,Frontend Dev,Pandas,Data Scientist,Drifting
560,Frontend Dev,System Design,Backend Dev,Drifting
560,Frontend Dev,PostgreSQL,Backend Dev,Drifting
560,Frontend Dev,Flask,Backend Dev,Drifting
561,Backend Dev,Docker,Backend Dev,On Track
561,Backend Dev,System Design,Backend Dev,On Track
561,Backend Dev,TypeScript,Frontend Dev,On Track
561,Backend Dev,Tailwind,Frontend Dev,On Track
561,Backend Dev,FastAPI,Backend Dev,On Track
561,Backend Dev,Redis,Backend Dev,On Track
561,Backend Dev,Docker,Backend Dev,On Track
561,Backend Dev,Statistics,Data Scientist,On Track
561,Backend Dev,Microservices,Backend Dev,On Track
561,Backend Dev,Redis,Backend Dev,On Track
562,Backend Dev,Go,Backend Dev,On Track
562,Backend Dev,Docker,Backend Dev,On Track
562,Backend Dev,Kafka,Backend Dev,On Track
562,Backend Dev,JavaScript,Frontend Dev,On Track
562,Backend Dev,Docker,Backend Dev,On Track
562,Backend Dev,Microservices,Backend Dev,On Track
562,Backend Dev,PostgreSQL,Backend Dev,On Track
563,Data Scientist,Next.js,Frontend Dev,On Track
563,Data Scientist,Statistics,Data Scientist,On Track
563,Data Scientist,Scikit-Learn,Data Scientist,On Track
563,Data Scientist,CSS,Frontend Dev,On Track
563,Data Scientist,Tableau,Data Scientist,On Track
563,Data Scientist,Tableau,Data Scientist,On Track
563,Data Scientist,Statistics,Data Scientist,On Track
563,Data Scientist,Tableau,Data Scientist,On Track
563,Data Scientist,TensorFlow,Data Scientist,On Track
563,Data Scientist,PowerBI,Data Scientist,On Track
564,Frontend Dev,Python,Data Scientist,Drifting
564,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
564,Frontend Dev,Kafka,Backend Dev,Drifting
564,Frontend Dev,Statistics,Data Scientist,Drifting
564,Frontend Dev,CSS,Frontend Dev,Drifting
564,Frontend Dev,Flask,Backend Dev,Drifting
565,Backend Dev,Keras,Data Scientist,On Track
565,Backend Dev,Go,Backend Dev,On Track
565,Backend Dev,FastAPI,Backend Dev,On Track
565,Backend Dev,PostgreSQL,Backend Dev,On Track
565,Backend Dev,Redis,Backend Dev,On Track
565,Backend Dev,SQL,Data Scientist,On Track
565,Backend Dev,Microservices,Backend Dev,On Track
566,Frontend Dev,Redux,Frontend Dev,On Track
566,Frontend Dev,Figma,Frontend Dev,On Track
566,Frontend Dev,JavaScript,Frontend Dev,On Track
566,Frontend Dev,React,Frontend Dev,On Track
566,Frontend Dev,Tableau,Data Scientist,On Track
566,Frontend Dev,Pandas,Data Scientist,On Track
567,Frontend Dev,Tableau,Data Scientist,Drifting
567,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
567,Frontend Dev,Pandas,Data Scientist,Drifting
567,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
567,Frontend Dev,Next.js,Frontend Dev,Drifting
567,Frontend Dev,Flask,Backend Dev,Drifting
567,Frontend Dev,Microservices,Backend Dev,Drifting
567,Frontend Dev,Pandas,Data Scientist,Drifting
568,Data Scientist,Statistics,Data Scientist,On Track
568,Data Scientist,TensorFlow,Data Scientist,On Track
568,Data Scientist,Python,Data Scientist,On Track
568,Data Scientist,Pandas,Data Scientist,On Track
568,Data Scientist,Redis,Backend Dev,On Track
569,Frontend Dev,HTML,Frontend Dev,On Track
569,Frontend Dev,Docker,Backend Dev,On Track
569,Frontend Dev,TensorFlow,Data Scientist,On Track
569,Frontend Dev,React,Frontend Dev,On Track
569,Frontend Dev,Redux,Frontend Dev,On Track
569,Frontend Dev,React,Frontend Dev,On Track
569,Frontend Dev,Kafka,Backend Dev,On Track
570,Data Scientist,Next.js,Frontend Dev,On Track
570,Data Scientist,Kafka,Backend Dev,On Track
570,Data Scientist,TensorFlow,Data Scientist,On Track
570,Data Scientist,Python,Data Scientist,On Track
570,Data Scientist,TensorFlow,Data Scientist,On Track
570,Data Scientist,Tailwind,Frontend Dev,On Track
570,Data Scientist,HTML,Frontend Dev,On Track
571,Frontend Dev,PostgreSQL,Backend Dev,Drifting
571,Frontend Dev,Pandas,Data Scientist,Drifting
571,Frontend Dev,Redis,Backend Dev,Drifting
571,Frontend Dev,TensorFlow,Data Scientist,Drifting
571,Frontend Dev,PostgreSQL,Backend Dev,Drifting
571,Frontend Dev,Redux,Frontend Dev,Drifting
572,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
572,Frontend Dev,Flask,Backend Dev,Drifting
572,Frontend Dev,System Design,Backend Dev,Drifting
572,Frontend Dev,Pandas,Data Scientist,Drifting
572,Frontend Dev,Redux,Frontend Dev,Drifting
572,Frontend Dev,Go,Backend Dev,Drifting
572,Frontend Dev,System Design,Backend Dev,Drifting
572,Frontend Dev,Microservices,Backend Dev,Drifting
573,Data Scientist,Redis,Backend Dev,On Track
573,Data Scientist,Figma,Frontend Dev,On Track
573,Data Scientist,Keras,Data Scientist,On Track
573,Data Scientist,Tableau,Data Scientist,On Track
573,Data Scientist,Scikit-Learn,Data Scientist,On Track
573,Data Scientist,Next.js,Frontend Dev,On Track
573,Data Scientist,Statistics,Data Scientist,On Track
573,Data Scientist,Tailwind,Frontend Dev,On Track
574,Backend Dev,Python,Data Scientist,On Track
574,Backend Dev,Flask,Backend Dev,On Track
574,Backend Dev,Redis,Backend Dev,On Track
574,Backend Dev,FastAPI,Backend Dev,On Track
574,Backend Dev,TensorFlow,Data Scientist,On Track
574,Backend Dev,PostgreSQL,Backend Dev,On Track
574,Backend Dev,Go,Backend Dev,On Track
574,Backend Dev,Kafka,Backend Dev,On Track
574,Backend Dev,System Design,Backend Dev,On Track
575,Data Scientist,Python,Data Scientist,On Track
575,Data Scientist,Docker,Backend Dev,On Track
575,Data Scientist,PowerBI,Data Scientist,On Track
575,Data Scientist,TensorFlow,Data Scientist,On Track
575,Data Scientist,Tailwind,Frontend Dev,On Track
575,Data Scientist,Go,Backend Dev,On Track
575,Data Scientist,FastAPI,Backend Dev,On Track
575,Data Scientist,Keras,Data Scientist,On Track
576,Frontend Dev,System Design,Backend Dev,Drifting
576,Frontend Dev,Go,Backend Dev,Drifting
576,Frontend Dev,Scikit-Learn,Data Scientist,Drifting
576,Frontend Dev,Figma,Frontend Dev,Drifting
576,Frontend Dev,Redux,Frontend Dev,Drifting
576,Frontend Dev,JavaScript,Frontend Dev,Drifting
576,Frontend Dev,SQL,Data Scientist,Drifting
577,Frontend Dev,Microservices,Backend Dev,On Track
577,Frontend Dev,CSS,Frontend Dev,On Track
577,Frontend Dev,Figma,Frontend Dev,On Track
577,Frontend Dev,Redux,Frontend Dev,On Track
577,Frontend Dev,Next.js,Frontend Dev,On Track
577,Frontend Dev,Next.js,Frontend Dev,On Track
577,Frontend Dev,FastAPI,Backend Dev,On Track
577,Frontend Dev,Tailwind,Frontend Dev,On Track
577,Frontend Dev,TypeScript,Frontend Dev,On Track
577,Frontend Dev,Next.js,Frontend Dev,On Track
578,Frontend Dev,JavaScript,Frontend Dev,On Track
578,Frontend Dev,TypeScript,Frontend Dev,On Track
578,Frontend Dev,Next.js,Frontend Dev,On Track
578,Frontend Dev,Next.js,Frontend Dev,On Track
578,Frontend Dev,TypeScript,Frontend Dev,On Track
578,Frontend Dev,TensorFlow,Data Scientist,On Track
578,Frontend Dev,FastAPI,Backend Dev,On Track
578,Frontend Dev,Scikit-Learn,Data Scientist,On Track
578,Frontend Dev,React,Frontend Dev,On Track
579,Backend Dev,React,Frontend Dev,Drifting
579,Backend Dev,Python,Data Scientist,Drifting
579,Backend Dev,Pandas,Data Scientist,Drifting
579,Backend Dev,Redux,Frontend Dev,Drifting
579,Backend Dev,Tableau,Data Scientist,Drifting
580,Data Scientist,Statistics,Data Scientist,On Track
580,Data Scientist,Statistics,Data Scientist,On Track
580,Data Scientist,TensorFlow,Data Scientist,On Track
580,Data Scientist,Figma,Frontend Dev,On Track
580,Data Scientist,SQL,Data Scientist,On Track
580,Data Scientist,Tableau,Data Scientist,On Track
580,Data Scientist,Pandas,Data Scientist,On Track
581,Backend Dev,Microservices,Backend Dev,On Track
581,Backend Dev,Flask,Backend Dev,On Track
581,Backend Dev,Docker,Backend Dev,On Track
581,Backend Dev,Scikit-Learn,Data Scientist,On Track
581,Backend Dev,Go,Backend Dev,On Track
582,Data Scientist,JavaScript,Frontend Dev,Drifting
582,Data Scientist,FastAPI,Backend Dev,Drifting
582,Data Scientist,CSS,Frontend Dev,Drifting
582,Data Scientist,Tailwind,Frontend Dev,Drifting
582,Data Scientist,FastAPI,Backend Dev,Drifting
582,Data Scientist,PostgreSQL,Backend Dev,Drifting
582,Data Scientist,CSS,Frontend Dev,Drifting
583,Data Scientist,Keras,Data Scientist,Drifting
583,Data Scientist,React,Frontend Dev,Drifting
583,Data Scientist,Figma,Frontend Dev,Drifting
583,Data Scientist,Statistics,Data Scientist,Drifting
583,Data Scientist,React,Frontend Dev,Drifting
583,Data Scientist,Tailwind,Frontend Dev,Drifting
584,Data Scientist,SQL,Data Scientist,On Track
584,Data Scientist,TensorFlow,Data Scientist,On Track
584,Data Scientist,Pandas,Data Scientist,On Track
584,Data Scientist,Tableau,Data Scientist,On Track
584,Data Scientist,Python,Data Scientist,On Track
584,Data Scientist,Pandas,Data Scientist,On Track
584,Data Scientist,Keras,Data Scientist,On Track
584,Data Scientist,TensorFlow,Data Scientist,On Track
584,Data Scientist,JavaScript,Frontend Dev,On Track
584,Data Scientist,SQL,Data Scientist,On Track
585,Backend Dev,System Design,Backend Dev,On Track
585,Backend Dev,Kafka,Backend Dev,On Track
585,Backend Dev,System Design,Backend Dev,On Track
585,Backend Dev,Kafka,Backend Dev,On Track
585,Backend Dev,Pandas,Data Scientist,On Track
586,Frontend Dev,Next.js,Frontend Dev,On Track
586,Frontend Dev,TypeScript,Frontend Dev,On Track
586,Frontend Dev,HTML,Frontend Dev,On Track
586,Frontend Dev,PowerBI,Data Scientist,On Track
586,Frontend Dev,CSS,Frontend Dev,On Track
586,Frontend Dev,Redux,Frontend Dev,On Track
586,Frontend Dev,Docker,Backend Dev,On Track
586,Frontend Dev,HTML,Frontend Dev,On Track
586,Frontend Dev,Docker,Backend Dev,On Track
587,Backend Dev,Python,Data Scientist,On Track
587,Backend Dev,Go,Backend Dev,On Track
587,Backend Dev,Microservices,Backend Dev,On Track
587,Backend Dev,FastAPI,Backend Dev,On Track
587,Backend Dev,JavaScript,Frontend Dev,On Track
587,Backend Dev,Figma,Frontend Dev,On Track
587,Backend Dev,Redis,Backend Dev,On Track
588,Frontend Dev,Statistics,Data Scientist,On Track
588,Frontend Dev,TypeScript,Frontend Dev,On Track
588,Frontend Dev,Python,Data Scientist,On Track
588,Frontend Dev,Flask,Backend Dev,On Track
588,Frontend Dev,Go,Backend Dev,On Track
588,Frontend Dev,Redux,Frontend Dev,On Track
588,Frontend Dev,Redux,Frontend Dev,On Track
588,Frontend Dev,TypeScript,Frontend Dev,On Track
588,Frontend Dev,Microservices,Backend Dev,On Track
589,Data Scientist,Kafka,Backend Dev,Drifting
589,Data Scientist,HTML,Frontend Dev,Drifting
589,Data Scientist,Kafka,Backend Dev,Drifting
589,Data Scientist,Microservices,Backend Dev,Drifting
589,Data Scientist,Tailwind,Frontend Dev,Drifting
589,Data Scientist,Microservices,Backend Dev,Drifting
590,Data Scientist,TensorFlow,Data Scientist,On Track
590,Data Scientist,Tableau,Data Scientist,On Track
590,Data Scientist,Pandas,Data Scientist,On Track
590,Data Scientist,Tableau,Data Scientist,On Track
590,Data Scientist,Statistics,Data Scientist,On Track
590,Data Scientist,Tableau,Data Scientist,On Track
591,Data Scientist,Next.js,Frontend Dev,On Track
591,Data Scientist,PowerBI,Data Scientist,On Track
591,Data Scientist,Go,Backend Dev,On Track
591,Data Scientist,SQL,Data Scientist,On Track
591,Data Scientist,Next.js,Frontend Dev,On Track
592,Frontend Dev,FastAPI,Backend Dev,Drifting
592,Frontend Dev,Redis,Backend Dev,Drifting
592,Frontend Dev,Kafka,Backend Dev,Drifting
592,Frontend Dev,Statistics,Data Scientist,Drifting
592,Frontend Dev,Keras,Data Scientist,Drifting
593,Backend Dev,Next.js,Frontend Dev,On Track
593,Backend Dev,PostgreSQL,Backend Dev,On Track
593,Backend Dev,Docker,Backend Dev,On Track
593,Backend Dev,Kafka,Backend Dev,On Track
593,Backend Dev,Flask,Backend Dev,On Track
593,Backend Dev,Docker,Backend Dev,On Track
593,Backend Dev,FastAPI,Backend Dev,On Track
594,Data Scientist,React,Frontend Dev,On Track
594,Data Scientist,Flask,Backend Dev,On Track
594,Data Scientist,Tableau,Data Scientist,On Track
594,Data Scientist,Scikit-Learn,Data Scientist,On Track
594,Data Scientist,Statistics,Data Scientist,On Track
594,Data Scientist,Python,Data Scientist,On Track
594,Data Scientist,Scikit-Learn,Data Scientist,On Track
594,Data Scientist,Tableau,Data Scientist,On Track
594,Data Scientist,SQL,Data Scientist,On Track
595,Backend Dev,System Design,Backend Dev,On Track
595,Backend Dev,FastAPI,Backend Dev,On Track
595,Backend Dev,Flask,Backend Dev,On Track
595,Backend Dev,React,Frontend Dev,On Track
595,Backend Dev,Next.js,Frontend Dev,On Track
595,Backend Dev,Flask,Backend Dev,On Track
595,Backend Dev,HTML,Frontend Dev,On Track
595,Backend Dev,Docker,Backend Dev,On Track
596,Frontend Dev,Microservices,Backend Dev,On Track
596,Frontend Dev,Next.js,Frontend Dev,On Track
